"beta-scrub","0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",,"0.3674",
"se-artificial:step-length:female:winter","0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",,"0.1186",
"beta-forest:step-length:female:winter","0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",,"0.005265",
"beta-distance-to-road","-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",,"-1.533E-4",
"se-agricultural:turning-angle","0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",
"se-artificial","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"se-bare:step-length:female:summer","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"se-wetlands:step-length:male:summer","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"se-forest:step-length:male:summer","0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",,"0.03568",
"beta-artificial:step-length:female:summer","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"se-slope","0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",,"0.001802",
"se-wetlands:step-length:female:summer","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"se-forest","0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",,"0.09639",
"beta-slope","0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",,"0.02615",
"se-agricultural:step-length","0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",,"0.1137",
"beta-agricultural:step-length:female:winter","0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",,"0.05094",
"beta-artificial:step-length:male:summer","0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",,"0.287",
"beta-scrub:step-length","0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",,"0.4704",
"beta-bare","0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",,"0.4187",
"beta-wetlands:step-length:male:summer","-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",
"se-artificial:step-length:male:winter","0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",,"0.1563",
